accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps]
-1009.717137,-17.447067,181.781919,-343.77468,618.794424,-1409.476188
-1010.023047,-18.844056,180.864189,-11.459156,899.543746,-1478.231124
-1010.696049,-19.027602,176.652828,-177.616918,928.191636,-1524.067748
-1009.961865,-18.181251,176.285736,-166.157762,974.02826,-1524.067748
-1008.799407,-16.957611,176.71401,-11.459156,148.969028,-1461.04239
-1010.206593,-17.385885,176.897556,-315.12679,647.442314,-1575.63395
-1008.432315,-17.997705,182.689452,-120.321138,-349.504258,-1443.853656
-1008.615861,-19.455876,179.640549,-246.371854,-1283.425472,-1495.419858
-1009.839501,-17.569431,180.435915,-315.12679,-17.188734,-1455.312812
-1008.065223,-14.153436,185.07555,-148.969028,-366.692992,-1443.853656
-1009.839501,-16.529337,179.824095,-45.836624,544.30991,-1392.287454
-1007.524782,-13.847526,184.708458,-97.402826,120.321138,-1340.721252
-1008.065223,-16.039881,184.953186,-435.447928,-550.039488,-1461.04239
-1006.85178,-18.303615,184.76964,-11.459156,-584.416956,-1415.205766
-1009.288863,-18.425979,179.395821,103.132404,-383.881726,-1478.231124
-1008.309951,-19.088784,182.995362,-710.467672,859.4367,-1673.036776
-1009.350045,-22.260051,185.371263,-366.692992,658.90147,-1627.200152
-1008.493497,-16.101063,184.402548,-297.938056,865.166278,-1472.501546
-1008.371133,-17.141157,181.292463,68.754936,-200.53523,-1478.231124
-1008.248769,-16.039881,182.444724,-297.938056,784.952186,-1426.664922
-1009.655955,-16.223427,178.121196,269.290166,865.166278,-1415.205766
-1010.573685,-17.263521,177.203466,-234.912698,131.780294,-1489.69028
-1009.655955,-14.765256,179.028729,-17.188734,899.543746,-1489.69028
-1011.246687,-16.651701,175.429188,-97.402826,1363.639564,-1489.69028
-1008.799407,-16.345791,182.62827,34.377468,-481.284552,-1392.287454
-1011.307869,-15.672789,173.787471,-97.402826,-97.402826,-1398.017032
-1009.166499,-15.132348,178.967547,-303.667634,544.30991,-1461.04239
-1007.585964,-16.468155,182.444724,68.754936,-1065.701508,-1346.45083
-1009.778319,-16.651701,176.836374,11.459156,-996.946572,-1455.312812
-1009.288863,-18.303615,178.784001,-194.805652,194.805652,-1478.231124
-1010.023047,-18.548343,179.395821,-51.566202,-928.191636,-1455.312812
-1010.451321,-17.018793,175.979826,-177.616918,229.18312,-1461.04239
-1007.341236,-15.071166,181.292463,-315.12679,378.152148,-1432.3945
-1007.708328,-14.520528,184.341366,34.377468,-1260.50716,-1375.09872
-1009.778319,-17.079975,178.478091,286.4789,-647.442314,-1294.884628
-1009.961865,-15.795153,177.754104,-297.938056,1375.09872,-1443.853656
-1006.790598,-14.642892,185.983083,34.377468,-727.656406,-1363.639564
-1007.708328,-14.336982,180.619461,-97.402826,-996.946572,-1461.04239
-1008.677043,-15.428061,179.640549,-280.749322,613.064846,-1461.04239
-1007.830692,-19.394694,183.607182,-246.371854,859.4367,-1512.608592
-1008.493497,-16.712883,181.894086,-269.290166,544.30991,-1495.419858
-1008.554679,-15.132348,182.32236,-200.53523,1455.312812,-1512.608592
-1008.799407,-16.162245,176.591646,234.912698,-996.946572,-1489.69028
-1011.307869,-19.27233,174.644019,-177.616918,1059.97193,-1529.797326
-1009.350045,-15.305697,178.427106,-315.12679,974.02826,-1581.363528
-1008.554679,-15.550425,180.313551,-103.132404,-595.876112,-1415.205766
-1009.411227,-16.101063,177.93765,-332.315524,246.371854,-1478.231124
-1009.594773,-15.009984,182.32236,-630.25358,1329.262096,-1472.501546
-1008.799407,-14.88762,179.640549,-263.560588,200.53523,-1398.017032
-1008.982953,-14.948802,178.24356,-154.698606,962.569104,-1478.231124
-1007.891874,-14.826438,184.892004,-280.749322,1226.129692,-1495.419858
-1008.309951,-13.480434,179.640549,148.969028,-326.585946,-1323.532518
-1008.493497,-14.88762,181.537191,-217.723964,1277.695894,-1478.231124
-1008.371133,-16.835247,183.301272,-217.723964,-830.78881,-1426.664922
-1009.166499,-16.957611,175.49037,-131.780294,-401.07046,-1426.664922
-1010.573685,-17.936523,175.429188,-286.4789,343.77468,-1558.445216
-1008.187587,-18.721692,180.619461,-515.66202,1357.909986,-1621.470574
-1011.063141,-18.548343,175.735098,-383.881726,1375.09872,-1512.608592
-1008.677043,-16.162245,178.182378,-246.371854,1558.445216,-1575.63395
-1008.187587,-14.520528,180.252369,-17.188734,916.73248,-1409.476188
-1007.942859,-14.704074,181.414827,51.566202,-796.411342,-1357.909986
-1008.615861,-14.58171,176.958738,-234.912698,446.907084,-1426.664922
-1008.309951,-14.214618,178.427106,-51.566202,498.473286,-1363.639564
-1010.084229,-15.428061,177.63174,263.560588,-45.836624,-1266.236738
-1010.573685,-15.550425,176.10219,-51.566202,716.19725,-1380.828298
-1009.594773,-19.088784,179.762913,-498.473286,2074.107236,-1564.174794
-1008.982953,-15.672789,177.264648,97.402826,1243.318426,-1380.828298
-1012.521312,-17.324703,173.726289,-229.18312,1082.890242,-1529.797326
-1012.15422,-18.058887,172.196739,-326.585946,1695.955088,-1621.470574
-1010.940777,-17.630613,172.441467,-63.025358,733.385984,-1495.419858
-1009.472409,-17.385885,176.652828,-263.560588,727.656406,-1512.608592
-1009.717137,-15.917517,171.768465,68.754936,366.692992,-1415.205766
-1011.787128,-15.428061,173.971017,-166.157762,194.805652,-1432.3945
-1009.044135,-14.031072,180.007641,-11.459156,-527.121176,-1283.425472
-1007.585964,-14.398164,180.986553,45.836624,-1323.532518,-1357.909986
-1008.309951,-15.132348,180.374733,-154.698606,-194.805652,-1392.287454
-1005.750504,-14.58171,184.953186,-263.560588,-1008.405728,-1375.09872
-1007.708328,-15.672789,183.974274,-97.402826,-532.850754,-1432.3945
-1010.512503,-16.406973,179.395821,-183.346496,446.907084,-1489.69028
-1007.218872,-17.875341,183.423636,-435.447928,1627.200152,-1558.445216
-1008.187587,-19.27233,178.304742,154.698606,-1145.9156,-1443.853656
-1012.337766,-19.333512,172.869741,-395.340882,1896.490318,-1598.552262
-1009.166499,-17.508249,181.781919,-343.77468,2045.459346,-1506.879014
-1009.839501,-15.795153,177.815286,177.616918,-1283.425472,-1346.45083
-1011.358854,-14.092254,170.310294,166.157762,859.4367,-1363.639564
-1010.390139,-15.071166,174.705201,-68.754936,303.667634,-1443.853656
-1010.390139,-14.520528,176.10219,-45.836624,1363.639564,-1306.343784
-1009.288863,-16.223427,183.117726,-68.754936,-515.66202,-1392.287454
-1009.105317,-15.132348,180.803007,-194.805652,-630.25358,-1478.231124
-1008.738225,-17.202339,185.07555,-200.53523,515.66202,-1461.04239
-1004.649228,-14.704074,191.723994,-11.459156,-1283.425472,-1415.205766
-1009.166499,-16.101063,183.729546,177.616918,-1913.679052,-1340.721252
-1007.708328,-16.468155,189.15435,80.214092,-1581.363528,-1329.262096
-1005.383412,-15.733971,196.59816,-114.59156,-1375.09872,-1426.664922
-1004.771592,-16.468155,197.51589,-120.321138,-1226.129692,-1455.312812
-1006.362324,-16.406973,195.558066,-383.881726,498.473286,-1443.853656
-1005.383412,-16.406973,193.488075,68.754936,-2904.896046,-1357.909986
-1006.729416,-14.642892,192.325617,103.132404,-1787.628336,-1312.073362
-1006.607052,-14.642892,193.488075,-28.64789,-412.529616,-1426.664922
-1005.199866,-14.214618,199.402335,-332.315524,676.090204,-1443.853656
-1005.383412,-13.602798,199.708245,34.377468,-584.416956,-1443.853656
-1002.518055,-13.908708,206.540235,-280.749322,-194.805652,-1426.664922
-1002.885147,-14.153436,204.65379,211.994386,-2486.636852,-1323.532518
-1005.811686,-16.651701,202.940694,137.509872,-2543.932632,-1294.884628
-1005.261048,-14.459346,202.757148,-68.754936,-1346.45083,-1443.853656
-1002.640419,-15.009984,206.479053,-97.402826,-481.284552,-1512.608592
-1005.811686,-17.079975,202.267692,-263.560588,177.616918,-1564.174794
-1003.925241,-13.66398,207.396783,-194.805652,-200.53523,-1472.501546
-1001.967417,-14.642892,210.56805,-297.938056,-544.30991,-1357.909986
-1002.946329,-14.948802,210.139776,-303.667634,-813.600076,-1283.425472
-1003.007511,-12.74625,212.515677,-527.121176,211.994386,-1226.129692
-1002.823965,-13.113342,213.616953,-464.095818,-469.825396,-1111.538132
-1005.689322,-12.685068,205.326792,418.259194,-1907.949474,-1283.425472
-1002.518055,-14.153436,213.984045,-326.585946,532.850754,-1398.017032
-999.958608,-12.501522,219.592395,166.157762,-2394.963604,-1323.532518
-1001.416779,-14.520528,216.054036,80.214092,-1392.287454,-1375.09872
-999.775062,-12.868614,221.183127,-229.18312,-1014.135306,-1346.45083
-1001.845053,-14.2758,218.807226,-802.14092,-699.008516,-1191.752224
-1004.353515,-13.541616,210.445686,-550.039488,-194.805652,-1489.69028
-1001.661507,-13.66398,215.87049,-45.836624,234.912698,-1472.501546
-1000.876338,-13.725162,220.204215,395.340882,-1025.594462,-1380.828298
-998.857332,-10.982169,223.253118,-131.780294,-630.25358,-1323.532518
-1000.753974,-12.44034,223.130754,68.754936,-154.698606,-1426.664922
-1002.150963,-14.092254,220.999581,-343.77468,1976.70441,-1655.848042
-999.10206,-9.146709,225.639216,-532.850754,1610.011418,-1524.067748
-1002.518055,-13.96989,218.195406,229.18312,-1100.078976,-1506.879014
-1003.558149,-12.195612,214.840593,-464.095818,2091.29597,-1695.955088
-1002.028599,-11.532807,216.849402,-527.121176,1896.490318,-1707.414244
-1002.701601,-12.807432,216.78822,-269.290166,148.969028,-1592.822684
-1002.885147,-14.214618,213.800499,-252.101432,326.585946,-1707.414244
-1004.169969,-13.480434,212.464692,234.912698,-1266.236738,-1380.828298
-1000.3257,-10.737441,216.115218,11.459156,360.963414,-1392.287454
-999.40797,-11.410443,222.70248,-68.754936,137.509872,-1346.45083
-1001.121066,-12.868614,219.592395,80.214092,-1208.940958,-1375.09872
-1001.967417,-11.838717,219.959487,-263.560588,-469.825396,-1283.425472
-999.652698,-11.593989,220.020669,97.402826,-1243.318426,-1191.752224
-1000.570428,-12.012066,217.950678,-217.723964,234.912698,-1357.909986
-1002.395691,-12.868614,218.440134,-263.560588,412.529616,-1529.797326
-1002.028599,-12.44034,220.020669,-303.667634,97.402826,-1380.828298
-1001.233233,-12.685068,221.489037,-137.509872,-114.59156,-1455.312812
-1000.203336,-11.716353,219.347667,137.509872,-1638.659308,-1357.909986
-1003.986423,-13.786344,217.522404,-360.963414,916.73248,-1558.445216
-1000.080972,-12.13443,221.489037,-63.025358,183.346496,-1512.608592
-1001.416779,-13.174524,219.2355,137.509872,-1283.425472,-1312.073362
-1002.823965,-12.44034,212.036418,194.805652,-1610.011418,-1340.721252
-1000.876338,-10.920987,219.653577,-263.560588,-183.346496,-1266.236738
-1000.63161,-10.982169,219.408849,-326.585946,1031.32404,-1426.664922
-998.857332,-10.370349,222.162039,-492.743708,962.569104,-1541.256482
-999.40797,-11.349261,222.529131,-229.18312,693.278938,-1455.312812
-998.306694,-9.880893,223.436664,-492.743708,842.247966,-1409.476188
-1000.264518,-11.165715,219.174318,-263.560588,-131.780294,-1294.884628
-1001.233233,-11.349261,217.950678,-34.377468,-716.19725,-1398.017032
-999.530334,-10.553895,222.345585,131.780294,-1592.822684,-1283.425472
-1000.815156,-11.104533,220.204215,120.321138,-1844.924116,-1346.45083
-1001.294415,-12.195612,221.917311,-401.07046,80.214092,-1558.445216
-1000.998702,-12.13443,220.020669,-103.132404,-859.4367,-1461.04239
-999.10206,-12.990978,225.394488,-45.836624,-532.850754,-1340.721252
-1000.876338,-11.838717,221.244309,326.585946,-1163.104334,-1191.752224
-1000.080972,-12.256794,228.321027,-28.64789,-481.284552,-1363.639564
-997.276797,-10.920987,231.36993,80.214092,-996.946572,-1260.50716
-1000.203336,-10.982169,225.822762,211.994386,-962.569104,-1398.017032
-999.163242,-11.410443,231.614658,-360.963414,166.157762,-1575.63395
-998.061966,-10.492713,234.663561,131.780294,17.188734,-1598.552262
-996.297885,-11.471625,236.488824,211.994386,-280.749322,-1581.363528
-996.053157,-10.431531,241.556733,366.692992,-1644.388886,-1145.9156
-995.808429,-10.920987,243.259632,303.667634,-2710.090394,-1174.56349
-995.380155,-9.513801,241.556733,378.152148,-3122.62001,-1117.26771
-995.074245,-9.758529,243.381996,234.912698,-2704.360816,-1082.890242
-993.79962,-10.309167,249.184089,-286.4789,-51.566202,-1415.205766
-994.289076,-9.024345,248.633451,446.907084,-2658.524192,-1283.425472
-993.921984,-9.697347,247.470993,34.377468,-1827.735382,-1243.318426
-986.96763,-4.700817,266.926869,200.53523,-1822.005804,-1031.32404
-990.811899,-6.587262,261.624429,825.059232,-1025.594462,-1455.312812
-990.628353,-5.730714,258.208434,498.473286,-378.152148,-1506.879014
-992.943072,-6.709626,261.196155,269.290166,-481.284552,-1512.608592
-990.811899,-6.403716,261.257337,945.38037,-2309.019934,-1758.980446
-993.248982,-4.823181,257.045976,-532.850754,1988.163566,-1610.011418
-986.845266,-6.648444,270.954684,28.64789,-2572.580522,-1541.256482
-990.628353,-7.627356,264.00033,-401.07046,-366.692992,-1529.797326
-987.936345,-7.321446,270.893502,-435.447928,469.825396,-1673.036776
-990.505989,-8.300358,265.52988,-315.12679,-1925.138208,-1409.476188
-986.478174,-5.669532,274.125951,-658.90147,1231.85927,-1581.363528
-983.000997,-8.05563,282.732219,-85.94367,-1546.98606,-1415.205766
-983.673999,-5.067909,282.365127,80.214092,-1747.52129,-1025.594462
-984.948624,-4.700817,284.741028,-229.18312,-252.101432,-1329.262096
-983.796363,-3.415995,283.88448,-234.912698,-1346.45083,-1128.726866
-984.21444,-5.424804,286.576488,-401.07046,-51.566202,-1380.828298
-984.887442,-5.547168,288.401751,280.749322,-1993.893144,-1357.909986
-983.979909,-5.180076,284.251572,246.371854,-658.90147,-1266.236738
-981.287901,-3.966633,293.224932,-378.152148,1042.783196,-1346.45083
-980.44155,-1.886445,293.897934,-137.509872,-830.78881,-1231.85927
-983.612817,-4.027815,287.789931,177.616918,-1392.287454,-1329.262096
-984.703896,-4.700817,288.524115,11.459156,-280.749322,-1472.501546
-986.416992,-9.024345,285.10812,-80.214092,-928.191636,-1776.16918
-982.633905,-4.884363,289.747755,200.53523,974.02826,-1598.552262
-981.165537,-4.700817,292.980204,11.459156,-194.805652,-1598.552262
-980.013276,-2.681811,298.46619,-194.805652,-383.881726,-1312.073362
-979.21791,-3.783087,295.967925,-85.94367,-383.881726,-1180.293068
-979.462638,-4.761999,300.240468,-561.498644,1214.670536,-1432.3945
-980.074458,-4.761999,297.670824,-263.560588,762.033874,-1426.664922
-981.899721,-3.538359,292.123656,11.459156,-1472.501546,-1231.85927
-983.062179,-3.905451,289.503027,-63.025358,-252.101432,-1558.445216
-977.99427,-3.721905,302.004549,0,-429.71835,-1426.664922
-976.352553,-2.681811,304.145919,-11.459156,-1340.721252,-1191.752224
-977.810724,-3.232449,304.38045,45.836624,-1524.067748,-1231.85927
-979.340274,-3.171267,302.188095,45.836624,-1363.639564,-1340.721252
-979.707366,-3.048903,301.392729,-401.07046,779.222608,-1426.664922
-981.349083,-4.700817,296.702109,-85.94367,34.377468,-1575.63395
-982.695087,-7.199082,294.989013,-469.825396,601.60569,-1283.425472
-978.544908,-4.517271,304.99227,28.64789,-194.805652,-1375.09872
-979.034364,-4.394907,302.494005,383.881726,-784.952186,-1392.287454
-981.654993,-4.884363,298.7721,1128.726866,-2572.580522,-1558.445216
-978.667272,-2.314719,304.207101,-412.529616,1174.56349,-1524.067748
-977.443632,-1.346004,305.726454,-429.71835,-34.377468,-1443.853656
-980.44155,-3.110085,301.086819,-928.191636,-716.19725,-1042.783196
-977.99427,-2.253537,306.093546,-647.442314,618.794424,-1581.363528
-979.646184,-1.52955,305.175816,-217.723964,200.53523,-1558.445216
-980.074458,-3.477177,300.424014,-97.402826,166.157762,-1380.828298
-978.728454,-1.764081,301.453911,252.101432,-183.346496,-1678.766354
-982.022085,-3.844269,297.487278,28.64789,532.850754,-1564.174794
-979.156728,-3.660723,301.637457,-28.64789,343.77468,-1610.011418
-980.013276,-3.905451,301.637457,515.66202,-2257.453732,-1340.721252
-979.82973,-5.241258,302.371641,246.371854,-1890.76074,-1283.425472
-979.768548,-4.639635,302.922279,154.698606,-1925.138208,-1357.909986
-977.38245,-3.293631,305.848818,51.566202,-847.977544,-1214.670536
-974.884185,-1.886445,310.243725,-68.754936,-532.850754,-1340.721252
-975.496005,-3.048903,311.090076,-34.377468,-1426.664922,-1231.85927
-974.700639,-2.131173,313.35381,51.566202,-996.946572,-1541.256482
-974.823003,-2.008809,314.811981,-452.636662,1294.884628,-1495.419858
-975.128913,-1.825263,312.925536,-595.876112,1398.017032,-1610.011418
-979.340274,-2.314719,304.023555,-303.667634,148.969028,-1524.067748
-983.612817,-5.30244,294.621921,-446.907084,1713.143822,-1638.659308
-980.258004,-3.844269,299.934558,-595.876112,899.543746,-1455.312812
-976.536099,-2.314719,308.897721,-103.132404,527.121176,-1575.63395
-978.973182,-5.791896,299.628648,-97.402826,-229.18312,-1392.287454
-977.209101,-5.60835,306.583002,-217.723964,148.969028,-1380.828298
-980.859627,-4.945545,299.38392,-429.71835,1059.97193,-1610.011418
-979.279092,-2.865357,302.126913,-544.30991,2561.121366,-1724.602978
-981.287901,-5.118894,300.118104,-412.529616,1197.481802,-1432.3945
-980.380368,-4.517271,299.934558,-103.132404,435.447928,-1529.797326
-981.410265,-5.006727,297.069201,-45.836624,166.157762,-1340.721252
-981.532629,-4.211361,297.732006,-154.698606,779.222608,-1495.419858
-978.667272,-2.192355,303.534099,-280.749322,343.77468,-1409.476188
-979.585002,-4.456089,300.668742,166.157762,-825.059232,-1506.879014
-981.226719,-5.60835,301.943367,0,-515.66202,-1506.879014
-976.842009,-2.008809,307.979991,-297.938056,-893.814168,-1283.425472
-975.985461,-2.131173,310.610817,51.566202,-962.569104,-1323.532518
-977.38245,-3.783087,307.857627,166.157762,-1415.205766,-1506.879014
-977.209101,-4.027815,309.937815,-68.754936,-716.19725,-1409.476188
-977.504814,-3.966633,301.331547,286.4789,-211.994386,-1461.04239
-976.107825,-3.966633,306.82773,-464.095818,1243.318426,-1506.879014
-976.964373,-2.131173,304.207101,-401.07046,1844.924116,-1678.766354
-980.563914,-4.578453,298.7721,-349.504258,492.743708,-1478.231124
-980.074458,-3.415995,300.60756,-527.121176,962.569104,-1472.501546
-978.60609,-2.987721,303.901191,-97.402826,68.754936,-1357.909986
-980.074458,-4.333725,298.343826,-211.994386,412.529616,-1512.608592
-979.156728,-4.456089,302.677551,-154.698606,-928.191636,-1443.853656
-980.563914,-4.945545,299.934558,263.560588,-532.850754,-1541.256482
-982.022085,-5.30244,298.588554,-45.836624,103.132404,-1426.664922
-979.401456,-3.966633,303.472917,-246.371854,1008.405728,-1409.476188
-980.502732,-3.538359,302.738733,137.509872,-11.459156,-1489.69028
-980.502732,-4.761999,301.086819,-211.994386,515.66202,-1610.011418
-977.933088,-2.437083,303.840009,-246.371854,882.355012,-1472.501546
-976.780827,-2.498265,307.561914,-11.459156,-796.411342,-1346.45083
-974.333547,-2.437083,313.292628,-131.780294,-1048.512774,-1346.45083
-976.780827,-3.660723,307.796445,-11.459156,-750.574718,-1443.853656
-978.055452,-3.721905,307.735263,85.94367,-1231.85927,-1260.50716
-977.270283,-4.211361,308.469447,326.585946,-2543.932632,-1128.726866
-977.627178,-3.293631,304.625178,-68.754936,-979.757838,-1231.85927
-975.985461,-2.192355,308.958903,-177.616918,229.18312,-1398.017032
-976.536099,-2.681811,307.072458,-303.667634,498.473286,-1415.205766
-982.083267,-4.884363,297.375111,-51.566202,-17.188734,-1472.501546
-982.205631,-6.648444,296.579745,-120.321138,693.278938,-1558.445216
-979.82973,-2.926539,301.943367,-343.77468,217.723964,-1506.879014
-978.728454,-4.211361,306.338274,-263.560588,-332.315524,-1478.231124
-975.924279,-0.673002,306.460638,-418.259194,-750.574718,-779.222608
-978.361362,-3.232449,303.167007,137.509872,-813.600076,-1478.231124
-975.190095,-2.987721,309.509541,-97.402826,-750.574718,-1432.3945
-974.517093,-2.437083,312.191352,217.723964,-2320.47909,-1042.783196
-976.842009,-2.253537,304.931088,412.529616,-1862.11285,-1145.9156
-976.169007,-1.947627,310.121361,-750.574718,1810.546648,-1426.664922
-972.814194,-1.22364,317.626353,-85.94367,-601.60569,-1380.828298
-976.597281,-1.702899,310.427271,63.025358,-1340.721252,-1283.425472
-979.156728,-3.844269,305.420544,-532.850754,1478.231124,-1661.57762
-977.270283,-2.865357,308.591811,-45.836624,733.385984,-1592.822684
-978.973182,-4.150179,304.207101,-200.53523,-85.94367,-1558.445216
-979.52382,-4.027815,304.258086,-17.188734,-252.101432,-1380.828298
-979.585002,-4.088997,302.249277,183.346496,-366.692992,-1524.067748
-979.156728,-4.823181,304.68636,-200.53523,716.19725,-1524.067748
-976.352553,-4.761999,308.530629,383.881726,-1862.11285,-1489.69028
-978.30018,-4.088997,309.998997,-183.346496,561.498644,-1546.98606
-977.025555,-3.110085,310.366089,-349.504258,464.095818,-1610.011418
-977.147919,-4.761999,308.469447,464.095818,-2022.541034,-1266.236738
-978.055452,-3.538359,303.901191,17.188734,-532.850754,-1294.884628
-977.086737,-2.987721,307.256004,183.346496,-916.73248,-1380.828298
-976.474917,-3.171267,306.888912,80.214092,-733.385984,-1249.048004
-974.884185,-1.886445,312.803172,-515.66202,-11.459156,-1461.04239
-974.455911,-2.192355,313.476174,-446.907084,114.59156,-1340.721252
-977.38245,-3.477177,308.163537,332.315524,-1610.011418,-1306.343784
-971.407008,-0.122364,320.858802,120.321138,-1294.884628,-1140.186022
-975.740733,-2.987721,311.640714,252.101432,-2074.107236,-1363.639564
-975.679551,-1.346004,312.925536,120.321138,-1581.363528,-1226.129692
-976.413735,-2.375901,309.203631,-17.188734,-492.743708,-1380.828298
-979.279092,-6.158988,305.053452,-51.566202,-1546.98606,-1512.608592
-979.707366,-6.52608,298.710918,-166.157762,378.152148,-1472.501546
-978.361362,-5.30244,303.595281,-303.667634,847.977544,-1673.036776
-977.270283,-4.150179,306.277092,-429.71835,1455.312812,-1392.287454
-974.455911,-0.183546,313.231446,-446.907084,2056.918502,-1443.853656
-977.086737,-1.886445,309.448359,-584.416956,1323.532518,-1638.659308
-976.903191,-2.559447,303.778827,-263.560588,1117.26771,-1524.067748
-978.667272,-3.048903,302.922279,-332.315524,1249.048004,-1529.797326
-977.933088,-2.865357,304.38045,-154.698606,-183.346496,-1495.419858
-979.768548,-2.742993,304.023555,-45.836624,-315.12679,-1495.419858
-979.646184,-3.232449,304.145919,-80.214092,-97.402826,-1432.3945
-978.422544,-3.966633,302.004549,-148.969028,-326.585946,-1529.797326
-979.462638,-4.211361,303.840009,120.321138,-796.411342,-1489.69028
-980.686278,-5.363622,296.946837,-246.371854,498.473286,-1506.879014
-981.471447,-6.281352,297.436293,252.101432,68.754936,-1621.470574
-978.055452,-5.067909,303.472917,-326.585946,1323.532518,-1661.57762
-977.871906,-4.150179,301.209183,-183.346496,1478.231124,-1575.63395
-978.361362,-4.517271,303.105825,-744.84514,2543.932632,-1741.791712
-975.434823,-1.764081,308.469447,-194.805652,-378.152148,-1346.45083
-975.863097,-2.926539,307.011276,-148.969028,-842.247966,-1231.85927
-979.768548,-3.783087,297.915552,-85.94367,-286.4789,-1340.721252
-979.034364,-3.110085,300.30165,-326.585946,1082.890242,-1461.04239
-978.912,-2.559447,301.882185,-28.64789,-515.66202,-1312.073362
-978.789636,-3.966633,299.934558,229.18312,-635.983158,-1294.884628
-976.780827,-3.538359,305.848818,-263.560588,-395.340882,-1426.664922
-977.565996,-4.823181,307.194822,-11.459156,-681.819782,-1495.419858
-977.504814,-4.456089,304.319268,-114.59156,-194.805652,-1529.797326
-977.749542,-3.293631,306.460638,-429.71835,-51.566202,-1495.419858
-977.68836,-4.333725,304.084737,131.780294,-1524.067748,-1432.3945
-980.563914,-4.639635,297.487278,-68.754936,-452.636662,-1415.205766
-980.625096,-4.823181,297.793188,-595.876112,1804.81707,-1598.552262
-980.502732,-6.22017,298.7721,-882.355012,3202.834102,-1810.546648
-980.074458,-3.477177,300.424014,-63.025358,217.723964,-1375.09872
-979.279092,-3.599541,298.955646,-166.157762,-315.12679,-1329.262096
-979.279092,-3.599541,300.668742,-131.780294,246.371854,-1409.476188
-979.52382,-3.477177,300.903273,-103.132404,-103.132404,-1357.909986
-974.455911,-1.346004,314.934345,-137.509872,-1495.419858,-1249.048004
-977.443632,-2.987721,308.285901,229.18312,-2091.29597,-1277.695894
-975.924279,-2.987721,309.815451,-194.805652,-802.14092,-1357.909986
-979.095546,-4.333725,306.338274,120.321138,-1810.546648,-1363.639564
-976.291371,-4.272543,304.563996,-11.459156,-297.938056,-1472.501546
-978.177816,-5.118894,308.102355,-97.402826,-578.687378,-1478.231124
-976.107825,-2.742993,308.224719,217.723964,-1655.848042,-1392.287454
-977.504814,-6.158988,307.735263,194.805652,-1793.357914,-1443.853656
-975.740733,-3.966633,309.693087,343.77468,-2171.510062,-1226.129692
-977.68836,-3.477177,306.705366,303.667634,-1764.710024,-1266.236738
-975.557187,-2.069991,308.836539,63.025358,-2211.617108,-1100.078976
-976.291371,-1.886445,308.591811,-45.836624,-1340.721252,-1197.481802
-979.340274,-4.211361,305.481726,-11.459156,-1117.26771,-1249.048004
-980.380368,-3.660723,303.228189,-63.025358,-246.371854,-1426.664922
-981.716175,-4.823181,301.515093,-68.754936,452.636662,-1524.067748
-982.083267,-5.180076,297.313929,34.377468,-217.723964,-1478.231124
-982.756269,-5.118894,292.123656,63.025358,34.377468,-1558.445216
-982.878633,-6.464898,293.16375,85.94367,-252.101432,-1495.419858
-981.471447,-6.587262,296.151471,34.377468,-1082.890242,-1340.721252
-979.279092,-3.844269,300.60756,326.585946,-2394.963604,-1180.293068
-980.13564,-6.52608,297.375111,435.447928,-2704.360816,-1306.343784
-982.572723,-6.52608,294.020298,435.447928,-2257.453732,-1283.425472
-982.756269,-7.44381,291.450654,131.780294,-1208.940958,-1294.884628
-983.979909,-7.321446,291.144744,401.07046,-933.921214,-1243.318426
-981.287901,-5.485986,295.600833,-234.912698,-166.157762,-1346.45083
-979.952094,-3.783087,299.200374,-148.969028,68.754936,-1512.608592
-980.920809,-3.599541,294.193647,-464.095818,2039.729768,-1592.822684
-978.177816,-4.700817,304.563996,-360.963414,584.416956,-1541.256482
-977.443632,-5.180076,310.610817,252.101432,-2137.132594,-1409.476188
-976.536099,-5.363622,307.623096,332.315524,-2337.667824,-1226.129692
-977.627178,-5.067909,305.60409,131.780294,-1128.726866,-1329.262096
-975.312459,-4.578453,310.488453,464.095818,-2790.304486,-1260.50716
-977.504814,-3.721905,305.236998,263.560588,-1621.470574,-1231.85927
-979.340274,-5.485986,303.901191,68.754936,-710.467672,-1283.425472
-981.043173,-5.180076,294.927831,177.616918,-469.825396,-1346.45083
-981.899721,-7.810902,294.683103,11.459156,-51.566202,-1455.312812
-982.450359,-7.566174,292.735476,97.402826,-1277.695894,-1277.695894
-984.52035,-7.627356,289.197117,-366.692992,1558.445216,-1627.200152
-981.593811,-5.485986,296.090289,-796.411342,3254.400304,-1661.57762
-981.165537,-4.945545,299.38392,-446.907084,1959.515676,-1598.552262
-979.768548,-4.578453,301.209183,0,-177.616918,-1529.797326
-982.450359,-6.158988,292.919022,85.94367,635.983158,-1472.501546
-982.756269,-7.627356,297.252747,-280.749322,1644.388886,-1787.628336
-981.226719,-6.52608,296.212653,-28.64789,-120.321138,-1495.419858
-982.083267,-5.669532,295.906743,-452.636662,2584.039678,-1724.602978
-979.82973,-5.547168,301.025637,-315.12679,544.30991,-1558.445216
-982.205631,-7.260264,295.723197,103.132404,-979.757838,-1415.205766
-983.979909,-8.05563,293.836752,-269.290166,332.315524,-1443.853656
